 melodious,a.音调悦耳的，旋律的,,,,,
 melody,n.音律；歌曲,,,,,
 memorandam,n.备忘录；便函,,,,,
 menace,n./vt.危险，威胁,,,,,
 mentality,n.智力，心理状态,,,,,
 mercantile,a.商业的；贸易的,,,,,
 mercenary,a.唯利是图的，为钱的,,,,,
 mercy,n.怜悯；宽恕,,,,,
 at the mercy of,在...支配中，任凭...摆布,,,,,
 merge,vt./vi.(企业)兼并，合并,,,,,
 merge into,渐渐消失,,,,,
 merit,n.价值，优点，功绩 vt.值得，应收,,,,,
 mesh,n.网，筛孔,,,,,
 mess,n.混乱，污垢，杂乱 vt./v.瞎忙；草率处理,,,,,
 metabolism,n.新陈代谢,,,,,
 metalic,a.金属的,,,,,
 metaphor,n.隐喻，暗喻,,,,,
 meteoric,a.流星的，转瞬即逝的，突然的,,,,,
 meteorology,n.气象学,,,,,
 meticulous,a.谨小慎微的；过细的,,,,,
 metric,a.十进制的，公制的,,,,,
 metropolitan,a.大城市的，大都市的,,,,,
 microbe,n.微生物,,,,,
 microcosm,n.微观世界；缩影,,,,,
 microfilm,n.微缩胶片,,,,,
 might,n.力量，强权，势力,,,,,
 mighty,a.强大的，强有力的，巨大的，浩大的,,,,,
 migrate,vi.迁移；移居,,,,,
 mildew,n./v.霉，发霉,,,,,
 militant,a.好斗的,,,,,
 millenium,n.一千年，千禧年；太平盛世,,,,,
 mimic,a.假装的，模仿的，草拟的,,,,,
 mind,n.想法,,,,,
 bear sth in mind,记住某事,,,,,
 bring sth in mind,想起某事,,,,,
 be in two minds about sth,犹豫不决,,,,,
 speak one's mind,直言不讳,,,,,
 mingle,v.使混合；交往,,,,,
 mingle with,混和,,,,,
 minimal,a.最小的；最低限度的,,,,,
 minimum,"n.[pl.~s,-ma]最少量；最低限度",,,,,
 minister,vi.照顾，给予帮助,,,,,
 minority,n.未成年；少数；少数民族,,,,,
 mint,n.薄荷；造币厂,,,,,
 minus,a./n./prep.负的，负号；减,,,,,
 minute,n.分，备忘录 a.微小的，细致的,,,,,
 miracle,n.奇迹,,,,,
 mirage,n.海市蜃楼，幻想,,,,,
 mire,n.泥泞，沼泽地,,,,,
 misappropriate,vt.滥用，误用,,,,,
 miscarriage,n.误判，误罚；流产；失败,,,,,
 mischance,n.不幸，灾难,,,,,
 mischief,n.伤害，损害,,,,,
 misconceive,vt./vi.误解,,,,,
 misdeed,n.不端行为,,,,,
 miserable,a.悲惨的，使人难受的,,,,,
 misery,n.悲惨，痛苦的事,,,,,
 misfortune,n.不幸，灾祸,,,,,
 misgiving,n.怀疑，疑虑,,,,,
 misguided,a.误入歧途的,,,,,
 mishap,n.不幸的事，不幸；灾祸,,,,,
 misrepresent,vt.误传，歪曲，曲解,,,,,
 missile,n.发射物；导弹,,,,,
 mission,n.代表团；使命,,,,,
 mist,n.薄雾；朦胧,,,,,
 misuse,"vt.误用, 滥用；虐待",,,,,
 mitigate,vt.使缓和；使镇静,,,,,
 mobile,a.易动的，运动的；易变的,,,,,
 mobilize,vt./vi.动员,,,,,
 mock,vt./vi.嘲弄，嘲笑 a.假的，模拟的,,,,,
 mode,n.方法；样式,,,,,
 moderate,a.适度的 n.稳健的人，政治温和派 v.缓和,,,,,
 modest,a.谦让的，适度的；有礼貌的,,,,,
 modify,vt.减轻，修改,,,,,
 module,n.量度单位；建筑用的标准部件,,,,,
 moist,a.(表面)潮湿的，湿润的,,,,,
 molecule,n.分子,,,,,
 molest,vt.骚扰；干扰,,,,,
 momentous,a.重要的，重大的,,,,,
 momentum,n.动量；势头,,,,,
 monarchy,n.君主，最高统治者；君主政体，君主国,,,,,
 monitor,n.班长；监视器 v.监听；监视,,,,,
 monologue,n.戏剧的独白；滔滔不绝,,,,,
 monopoly,n.垄断，专卖权,,,,,
 monetary,a.货币的；钱的,,,,,
 monotonous,a.单调的，无变化的,,,,,
 monsoon,n.季风，雨季,,,,,
 monster,n.怪物；畸形的动植物；恶人,,,,,
 monstrous,a.巨大的；恐怖的；可耻的，丢脸的,,,,,
 moped,n.机动脚踏车,,,,,
 morality,n.道德，美德；伦理体系,,,,,
 morbid,a.疾病的，病态的,,,,,
 moreover,ad.加之，而且,,,,,
 mortal,a.必有一死的；致命的；极大的 n.致命性,,,,,
 mortgage,vt.抵押，按揭，贷款购房,,,,,
 mosaic,n./a.镶嵌细工的，镶嵌工艺品的，嵌花式的,,,,,
 most,n./a./ad.大多数，最；最多的(地),,,,,
 make the most of,充分利用,,,,,
 for the most part,通常地,,,,,
 motel,n.汽车旅馆,,,,,
 motif,n.主题，基本花纹,,,,,
 motion,n.运动，动态；手势；眼色，姿势；提议,,,,,
 motivate,vt.促动；激发,,,,,
 motto,n.座右铭，箴言,,,,,
 mould,n.模子，模型；模制品,,,,,
 mount,vt.爬上，骑上；增加 n.山,,,,,
 mourn,v.哀悼,,,,,
 moustache,n.(嘴唇上面的)胡子,,,,,
 mucous,a.黏液的，似黏液的,,,,,
 muddle,vt./vi.使混乱；弄糟,,,,,
 muddle along,混日子,,,,,
 multilateral,a.多边的；多国参加的,,,,,
 multiply,vt./vi.[数]乘；增加，增多；繁殖,,,,,
 multitude,n.大批，大群；众多,,,,,
 mundane,a.世间的；世俗的,,,,,
 municipal,a.市的，市政的,,,,,
 murmur,n./v.低沉连续的声音；诉怨,,,,,
 muscular,a.肌肉的；肌肉发达的,,,,,
 mushroom,n./v.蘑菇，迅速发展,,,,,
 muster,v.集合，检阅，集中,,,,,
 mutation,n.变化，变异，转变,,,,,
 mutter,v./n.轻声低语；怨言,,,,,
 mutual,a.相互的，共有的，共同的,,,,,
 myriad,n.极大数量,,,,,
 myth,n.神话，传说；虚构的人或物,,,,,
 mythology,n.神话学,,,,,
 native,a.天真的，幼稚的,,,,,
 naked,a.裸体的；无遮蔽的,,,,,
 namely,adv.即；也就是,,,,,
 nap,n.小睡，打盹,,,,,
 narcotic,n.麻醉剂 a.麻醉的，麻醉剂的,,,,,
 narrative,n.故事；叙述,,,,,
 nasty,a.令人作呕的，令人不快的，下流的,,,,,
 natal,a.出生的；诞生的,,,,,
 nautical,a.航海的，船舶的，海员的,,,,,
 nausea,n.恶心，晕船 vt.使恶心,,,,,
 naval,a.海军的，军舰的,,,,,
 navigable,a.(江河、海洋)可航行的，可通航的,,,,,
 navigation,n.航行；驾驶,,,,,
 neat,a.整洁的；雅致的；灵巧的；纯的；不掺水的,,,,,
 necessitate,vt.使成为必需,,,,,
 negation,n.否定；否认,,,,,
 negative,a.否定的；消极的；负的；阴性的；底片的,,,,,
 neglect,vt.忽视，搁置未做 n.忽略，疏忽,,,,,
 negligence,n.疏忽，粗心大意,,,,,
 negligible,a.微不足道的，可以忽视的,,,,,
 negotiable,a.可谈判的，可(通行)商议的；可兑换现金的,,,,,
 neurosis,n.神经官能病，精神性神经病,,,,,
 neurotic,a.神经病的，神经过敏的 n.神经过敏者,,,,,
 neutralize,vt.使中立；使无效,,,,,
 nevertheless,ad.然而，不过，仍然,,,,,
 nibble,v.啃，一点一点咬,,,,,
 nicety,n.细微的区别及差异,,,,,
 nickel,n.[化]镍；美国五分镍币,,,,,
 nightmare,n.恶梦；可怕的经历,,,,,
 nil,n.无；零,,,,,
 nitrogen,n.[化]氮,,,,,
 nobility,n.高贵，高尚；贵族,,,,,
 nominal,a.名义上的，有名无实的；极微的；象征性的,,,,,
 nominate,vt.提名,,,,,
 nominate sb for,提名，推荐,,,,,
 nominate sb to,任命,,,,,
 nominee,n.被提名者，被任命者,,,,,
 norm,n.标准，规范,,,,,
 nostalgia,n.怀乡病，留恋过去，怀旧,,,,,
 notable,n.名人；显要人物 a.显著的；著名的,,,,,
 notary,n.公证人，公证员,,,,,
 notation,n.(数学、音乐)的一套符号,,,,,
 notch,n.(V字形)槽口，缺口,,,,,
 nothing,n./ad.没有什么；毫不,,,,,
 be nothing to,同...无关,,,,,
 come to nothing,失败,,,,,
 nothing to do with,与...无关,,,,,
 think nothing of,把…看作平常,,,,,
 notify,vt.通知，报告,,,,,
 notion,n.概念，观念,,,,,
 notorious,a.自名昭著的，声名狼藉的,,,,,
 nought,n.=naught无，零,,,,,
 come to nought,失败,,,,,
 nourish,vt.养育，怀有(希望),,,,,
 nourishment,n.食物,,,,,
 novel,a.新奇的 n.小说,,,,,
 novelty,n.新颖；新奇；新奇的事物,,,,,
 novice,n.新手; 初学者,,,,,
 nowhere,ad.什么地方都没有,,,,,
 get nowhere,一事无成,,,,,
 noxious,a.有害的，有毒的,,,,,
 nuance,n.(意义、意见、颜色)细微差别,,,,,
 nucleus,n.核心；原子核,,,,,
 nuisance,n.麻烦事，讨厌的人,,,,,
 null,a.无效的，无意义的,,,,,
 null and void,(法律)无效的,,,,,
 nullify,vt.使无效，废弃，取消,,,,,
 numb,a.麻木的，失去知觉的,,,,,
 numerate,a.数学基础好的,,,,,
 numerical,a.数字的，用数字表示的,,,,,
 numerous,a.许许多多的,,,,,
 nursery,n.保育室，托儿所,,,,,
 nurture,n./vt.养育，培育，教养,,,,,
 nutrition,n.营养，营养学,,,,,
 nylon,n.尼龙；尼龙长袜,,,,,
 oar,n.桨；橹,,,,,
 oasis,n.(沙漠中的)绿洲,,,,,
 oath,n.誓言，誓约,,,,,
 obedient,a.服从的，顺从的,,,,,
 object,n.物体，目标；目的 vi.反对,,,,,
 objection,n.厌恶，反对；反对的理由,,,,,
 objective,a.客观的；真实的 n.目标，目的,,,,,
 oblong,n./a.长方形(的),,,,,
 obligation,n.义务，责任,,,,,
 obligatory,a.(法律或道义上)必须的，应尽的,,,,,
 oblige,vt.(以誓言或契约等)束缚某人；施惠,,,,,
 obliging,a.乐于助人的,,,,,
 oblique,a.斜的，偏斜的,,,,,
 oblivious,a.不在意的，忘却的,,,,,
 obnoxious,a.非常讨厌的；可憎的,,,,,
 obscene,a.(文学，图画)猥亵的，淫秽的,,,,,
 obscure,a.暗的，不清楚的；费解的vt.使阴暗,,,,,
 observance,n.(法律习俗等)遵守；奉行；礼仪，仪式,,,,,
 observatory,n.天文台，气象台，了望台,,,,,
 observe,v.看到；遵守；评论,,,,,
 obsess,v.使着迷，使烦扰,,,,,
 be obsesed by,指(恐惧等)缠住，使烦扰,,,,,
 obsession,n.缠住，被困扰；观念固执，死脑筋,,,,,
 obsolete,a.已废弃的，过时的,,,,,
 obstacle,n.障碍,,,,,
 obstinate,a.顽固的，倔强的，不易屈服的，较难治愈的,,,,,
 obstruct,vt.阻塞，堵塞；妨碍,,,,,
 obvious,a.明显的，清楚的,,,,,
 occassion,n....的时刻；机会；需要 vt.引起，导致,,,,,
 rise to the occasion,应付自如,,,,,
 occupy,vt.居住；占,,,,,
 occur,vi.发生；想起，想到；存在,,,,,
 occurence,n.发生；出现,,,,,
 odd,a.古怪的，奇数的；单独的；零头的；临时的 ,,,,,
 odds,n.可能，机会,,,,,
 be at odds with sb,与...有争执,,,,,
 be at odds over sth,与...有争执,,,,,
 odds and ends,残剩的东西,,,,,
 odour,n.气味，香气；臭气,,,,,
 odyssey,n.长途冒险旅行；一连串的冒险,,,,,
 offence,n.犯罪，犯规；冒犯,,,,,
 offend,n.犯罪；冒犯；攻击,,,,,
 offer,vt.违犯；伤害...的感情 n.提供；提议,,,,,
 off-hand,a.未经准备的；不客气的,,,,,
 offset,n.抵销；补偿,,,,,
 offshore,a./ad.离岸的(地)；近海的(地),,,,,
 offspring,n.子孙后代；动物的幼仔,,,,,
 omen,n.预兆，征兆,,,,,
 omious,a.不祥的，不吉利的,,,,,
 omit,vt.疏忽，忘记；省略；遗漏,,,,,
 on,ad./prep.在...上,,,,,
 later on,后来,,,,,
 on and on,继续不停地,,,,,
 on and off,断断续续地,,,,,
 be on to,知道(某人的)意图,,,,,
 on time,准时,,,,,
 once,conj.一旦 ad.一次；从前,,,,,
 once more,再一次,,,,,
 once in a while,有时,,,,,
 at once,立刻；同时,,,,,
 oncoming,a.即将来临的；接近的,,,,,
 one,a./n./pron.一,,,,,
 for one thing,首先,,,,,
 in one,合在一起,,,,,
 one another,彼此,,,,,
 ongoing,a.继续的,,,,,
 onlooker,n.旁观者,,,,,
 onset,n.进攻；开始，发作,,,,,
 opaque,a.不透光的，不透明的,,,,,
 opening,n.口，孔；开始；张开；职位空缺,,,,,
 opinion,n.意见，鉴定,,,,,
 opponent,n.对手，敌手，反对者,,,,,
 opportunity,n.机会,,,,,
 oppose,vt.反对，反抗,,,,,
 as opposed to,与...形成对照,,,,,
 opposite,a.对面的；相反的，对立的 prep.在...对面,,,,,
 oppress,vt.压迫，压制；压抑,,,,,
 opt,vi.挑选，选择,,,,,
 optical,adj.视觉的，眼睛的，光学的,,,,,
 optimism,n.乐观，乐观主义,,,,,
 optimum,a.最适宜的,,,,,
 option,n.选择，可选择的事物,,,,,
 optional,a.非强制的，自愿的，自发的,,,,,
 orbit,n.天体轨道；势力范围 vt.沿轨道运行,,,,,
 orchard,n.果园,,,,,
 orchestra,n.管弦乐队,,,,,
 ordeal,n.(对品格或忍耐力的)严格考验,,,,,
 orderly,adj.整齐的；有秩序的；有条不紊的,,,,,
 ore,n.矿石,,,,,
 organ,n.器官；报刊；风琴,,,,,
 organism,n.生物；有机体；有机的组织,,,,,
 oriental,a./n.东方的；东方人,,,,,
 orientate,vt.定...位；给...定位,,,,,
 orientate oneself,使认清形势,,,,,
 origin,n.起源，血统,,,,,
 original,n.起源；原件，原稿 a.最初的；有独创性的,,,,,
 originate,v.发生，发起；发明,,,,,
 ornament,n.装饰(物),,,,,
 orthodox,a.正(传)统的,,,,,
 oscillate,v.摆动，振动；踌躇，犹豫,,,,,
 ostensible,a.(指理由)表面的；假装的,,,,,
 ostentation,n.夸耀，卖弄,,,,,
 otherwise,ad.用其他方法；不同地 conj.否则，不然,,,,,
 oust,vt.驱赶，驱逐,,,,,
 outbreak,n.(战争、愤怒等)爆发,,,,,
 outcast,a./n.被遗弃的；被遗弃者，被逐出者,,,,,
 outcome,n.结果，后果,,,,,
 outcry,n.公开反对,,,,,
 outdated,a.过时的，不流行的,,,,,
 outdo,vt.超过；胜过,,,,,
 outfit,n.装备，全部用品,,,,,
 outlaw,n.被剥夺公民权者 vt.禁止,,,,,
 outlet,n.河流等出口，出路；发泄(感情等)的方法,,,,,
 outline,n.外形，轮廓；大纲，纲要,,,,,
 outlying,a.远离中心的，偏僻的,,,,,
 output,n.产量；产出,,,,,
 outrageous,a.残暴的，蛮横的,,,,,
 outright,a.断然的；明白无误的,,,,,
 outset,n.开始，开端,,,,,
 at the outset,在开头时,,,,,
 from the outset,从一开始,,,,,
 outskirts,n.(尤指城市)郊区,,,,,
 outspoken,a.直言的，坦率的,,,,,
 outstrip,vt.胜过，超过,,,,,
 outweigh,vt.比...更重，比...更重要,,,,,
 oval,n./a.卵形(的)，椭圆形(的),,,,,
 ovation,n.热烈欢迎，欢呼,,,,,
 overrall,a.包括一切的，全部的 n.罩衫，工装裤,,,,,
 overcome,vt.克服；压倒,,,,,
 overdue,a.过期未付的,,,,,
 overflow,v./n.泛滥，溢出,,,,,
 overhaul,vt.彻底检修；赶上,,,,,
 overhear,vt.无意中听到，偷听到,,,,,
 overlap,v.与…互搭，与...重叠，与...部分相同,,,,,
 overlook,vt.俯视；忽略；宽恕,,,,,
 override,vt.不理(某人的愿望要求)，不顾,,,,,
 overrun,vt.否决，驳回,,,,,
 oversee,vt.监督，监管,,,,,
 overtake,vt.超过，赶上；突然降临,,,,,
 overt,a.公开的，明显的，公然的,,,,,
 overthrow,vt.击败，推翻，使毁灭,,,,,
 overture,n.提议，建议；序曲,,,,,
 overwhelm,vt.压倒，淹没,,,,,
 overwrought,a.过分劳累的，过度兴奋的,,,,,
 owe,v.欠债；感激；由于,,,,,
 ownership,n.所有权,,,,,
 oxide,n.[化]氧化物,,,,,
 pace,n.一步；走或跑的速度,,,,,
 pace off,步测,,,,,
 pacify,vt.抚慰；平静；平安；绥靖,,,,,
 pad,n.垫子；拍纸簿 vt.步行，走路,,,,,
 paddle,n.短桨 vt./vi.用桨划动,,,,,
 pageant,n.露天表演，庆典,,,,,
 pains,n.辛苦,,,,,
 take pains to do sth,尽力去做,,,,,
 painstaking,a.极小心的；勤恳的,,,,,
 palatable,a.可口的，美味的；惬意的,,,,,
 palm,n.手掌，棕榈,,,,,
 palpitate,vi.心脏急速跳动；人擅抖,,,,,
 pamper,v.纵容，娇惯,,,,,
 pamphlet,n.小册子,,,,,
 panel,n./vt.镶板，控制板；座谈小组；镶饰,,,,,
 panic,n.恐慌，惊慌 vi.受惊，惊慌,,,,,
 panorama,n.全景，全方位，整体效应,,,,,
 pant,v.气喘，喘息；气喘吁吁地说,,,,,
 pants,n.裤子,,,,,
 parachute,n.降落伞,,,,,
 parade,v.阅兵整队；列队行进，游行；夸耀；炫示,,,,,
 paradise,n.天国；乐园,,,,,
 paradox,n.似是而非的论点；看似悖谬实则正确的观的 ,,,,,
 parallel,a.平行的，相当的 n.类似的人或事，比较,,,,,
 paralyse,vt.使麻痹，使瘫痪,,,,,
 paramount,a.最高的；首要的,,,,,
 paralysis,n.麻痹，瘫痪；完全无力,,,,,
 paranoia,n.偏执狂；妄想狂,,,,,
 paraphernalia,n.随身用品；贴身用品,,,,,
 paraphrase,vt./n.释文，意译,,,,,
 parasite,n.寄生虫，寄生植物；靠他人为生的人,,,,,
 parliament,n.议会，国会,,,,,
 parody,n.模仿，拙劣的模仿,,,,,
 part,n./ad.部分；地区；职责,,,,,
 in part,一部分,,,,,
 play one's part,尽本分,,,,,
 take sb's part,站在某人一方,,,,,
 for my part,就我来说,,,,,
 partial,a.不完全的；偏袒的,,,,,
 participate,vi.参与，分享,,,,,
 particle,n.颗粒，微粒，[语]小品词,,,,,
 partisan,n.党派人士,,,,,
 partition,n.分开，分割,,,,,
 pass,n./v.穿过；经过,,,,,
 pass the time of day with,寒暄,,,,,
 pass away,死，逝世,,,,,
 pass sb by,忽视,,,,,
 pass for sb/sth,被认为,,,,,
 pass off,发生,,,,,
 pass sth off,把注意力从...转移他处,,,,,
 pass on,去世,,,,,
 pass sth on to,把...交给...,,,,,
 pass over,忽略；不注意,,,,,
 passion,n.激情,,,,,
 passive,a.被动的,,,,,
 passport,n.护照，保障，手段,,,,,
 pastime,n.消遣，娱乐,,,,,
 pasture,n./v.牧场；放牧,,,,,
 patch,n.补钉；眼罩；斑点；小块土地 vt.补缀,,,,,
 patent,a.明显的；获得专利的 n.专利 vt.取得专利,,,,,
 paternity,n.父系，父系后裔,,,,,
 pathetic,a.可怜的，悲惨的；不适当的,,,,,
 pathos,n.引起怜悯的因素,,,,,
 patio,n.天井,,,,,
 patriotism,n.爱国主义，民族主义,,,,,
 patrol,vt./vi.巡逻，巡查,,,,,
 patron,n.赞助人；资助人；老顾客，主顾,,,,,
 pave,vt.铺(路等),,,,,
 pavement,n.[英]人行道,,,,,
 pay,n.工资 v.支付；有利；给予,,,,,
 pass sth back,还债,,,,,
 pay sb back for sth,向...报复,,,,,
 pay for,付出代价；因...受处罚,,,,,
 pay off,偿清；取得成功,,,,,
 pay sth out,花费；放松,,,,,
 pay up,付清,,,,,
 peculiar,a.特殊的,,,,,
 pedal,n./v.脚噔，踏板；踩踏板,,,,,
 pedestrian,n./a.行人(的),,,,,
 peel,v./n.剥皮；皮,,,,,
 peer,n.同等；同辈 vi.凝视,,,,,
 penalty,n.处罚，惩罚,,,,,
 pendulum,n.钟摆,,,,,
 penetrate,v.穿过；透过,,,,,
 pension,n./vt.养老金，退休金；给予养老金,,,,,
 perceive,vt.察觉，发觉,,,,,
 perceptible,a.察觉得到的，看得出的,,,,,
 perception,n.感觉；知觉,,,,,
 percussion,n.碰撞；震动,,,,,
 perennial,"a.终年的,四季不断的,持久的 n.多年生植物",,,,,
 performance,n.执行；成绩；演出,,,,,
 perfume,n.香水，香味,,,,,
 peril,n.(严重的)危险；危险的事物,,,,,
 perimeter,n.周边，周长，周界,,,,,
 periodical,a.周期的；定期的 n.期刊；杂志,,,,,
 periodically,ad.偶然地，定期地,,,,,
 periphery,n.(圆体的)外面；周围,,,,,
 periscope,n.潜望镜,,,,,
 perish,vt./vi.灭亡，使痛苦；腐朽,,,,,
 perishable,"a./n.(尤指食物)易坏的,易腐烂的;易坏之物",,,,,
 permanent,a.永久性的，持久的,,,,,
 permeate,v.弥漫，透过,,,,,
 permeate through,permeate among渗透，透入,,,,,
 permissible,a.许可的，容许的,,,,,
 permit,v.允许；许可 n.许可证,,,,,
 perpendicular,a.垂直的，成直角的；直立的 n.垂直线,,,,,
 perpetual,a.永久的；永恒的,,,,,
 perplex,vt.迷惑，困惑,,,,,
 perplexity,n.(正式用语)困惑，窘困，令人困惑的事或的 ,,,,,
 persecute,vt.迫害；烦扰,,,,,
 persevere,vi.锲而不舍,,,,,
 persevere at,persevere in/with坚持，不屈不挠,,,,,
 persist,vi.坚持；持续,,,,,
 personal,a.个人的；身体的,,,,,
 personality,n.个性；(有名的)人物,,,,,
 personnel,n.职员，人员，人事,,,,,
 perspective,n.透视；透视画法；视角，观点,,,,,
 perspire,vi.出汗，流汗,,,,,
 pertain,vi.附属；有关,,,,,
 pertain to,从属，隶属,,,,,
 pertinent,a.贴切的，中肯的,,,,,
 perturb,vt.使不安，烦扰,,,,,
 pervade,vt.遍及，弥漫,,,,,
 perverse,a.刚愎的；坚持错误的，行为反常的,,,,,
 pervert,vt.误用，使人堕落 n.堕落者，反常者,,,,,
 pessimism,n.悲观；悲观主义,,,,,
 pesticide,n.杀虫剂，农药,,,,,
 pester,vt.烦扰，纠缠,,,,,
 petal,n.花瓣,,,,,
 petition,n.祈求，请求；请愿，请求书,,,,,
 petroleum,n.石油,,,,,
 petty,a.小的；次要的,,,,,
 pharmaceutical,a.制药的；药物的,,,,,
 pharmacy,n.制药，配药；药房；药店,,,,,
 phase,n.阶段；月的盈亏；方面;相位vt.按计划进的 ,,,,,
 phase in,逐渐采用,,,,,
 phase out,逐渐淘汰,,,,,
 phenomenal,a.非凡的，出众的，庞大的,,,,,
 phenomenon,n.现象；非凡的人；奇迹(pl.-na),,,,,
 phobia,n.(病态的)恐惧，憎恶,,,,,
 phonetic,a.语音的,,,,,
 physician,n.医生,,,,,
 physiological,a.生理学的,,,,,
 physique,n.体格，体魄,,,,,
 pick,n.镐；挑选；选择 vt./vi.挑选；采,,,,,
 the pick of,精华，最好部分,,,,,
 pick on sb,挑中,,,,,
 pick sb out,选出，认出,,,,,
 pick sth up,捡起；得到；恢复,,,,,
 pick sb up,结识；中途搭乘,,,,,
 picnic,n./vi.野餐,,,,,
 picturesque,a.似画的，生动的,,,,,
 piecemeal,ad./a.零碎地，零碎的,,,,,
 pier,n.桥墩；码头,,,,,
 pierce,vt./vi.刺穿，戳人；（喻）寒冷刺骨；感动,,,,,
 piety,n.虔诚,,,,,
 pigment,n.颜料，色素,,,,,
 pilgrim,n.香客，朝圣者,,,,,
 pillar,n.柱；栋梁,,,,,
 pillow,n.枕头,,,,,
 pilot,n./vt.试验；飞行员,,,,,
 pimple,n.丘疹，脓疱,,,,,
 pin,n.大头针 vt.用别针别住；钉住，使不能行的 ,,,,,
 pin sb down,使某人做出承诺,,,,,
 pinch,vt.捏，拧，掐，夹痛，紧压 n.压力，重压,,,,,
 pine,vi.消瘦，衰弱 n.松树,,,,,
 pine for sth to do,渴望,,,,,
 pinnacle,n.尖塔，尖顶，山峰；(喻)顶峰,,,,,
 pinpoint,vt.精确发现目标,,,,,
 piracy,n.海上掠夺；侵犯版权,,,,,
 piston,n.活塞,,,,,
 pit,n.坑，凹部；修理部,,,,,
 pitch,n.球场；声音的高低度；沥青；程度v.投掷,,,,,
 pivot,n.中枢，轴；辩论的要点,,,,,
 placard,n.招贴，布告,,,,,
 placid,a.平静的，安静的,,,,,
 plagiarize,vt.剽窃，抄袭（别人学说、著作）,,,,,
 plague,n.瘟疫；麻烦，祸患,,,,,
 plaintive,a.哀伤的，忧伤的,,,,,
 planetarium,n.天文馆,,,,,
 plank,n.厚板，板材，地板,,,,,
 plankton,n.浮游生物,,,,,
 plantation,n.种植园,,,,,
 plaster,n./vt.膏药；(涂)灰泥,,,,,
 plateau,n.高原,,,,,
 platform,n.月台，站台；讲台；(政党的)政纲，党纲,,,,,
 platitude,n.陈词滥调,,,,,
 plausible,a.似乎有道理的,,,,,
 plea,n.(法律)抗辩；请求，恳求，托词，口实,,,,,
 plead,vt./vi.辩护；提出...为理由,,,,,
 plead for sb,为...辩护,,,,,
 plead against sb,反驳某人,,,,,
 plead guilty,服罪,,,,,
 plead not guilty,不服罪,,,,,
 pledge,n./vt.抵押品，典当物；象征,,,,,
 pliable,a.易弯的，柔韧的；易受影响的,,,,,
 plight,n.困境; 苦境,,,,,
 plot,n.小块土地；阴谋，情节 vt.绘制，标绘,,,,,
 plough,n./v.犁，犁形器具；犁地,,,,,
 plug,n./v.塞子，栓，插头；通电,,,,,
 plumb,v.铅锤，测锺 vt.探测，查明,,,,,
 plummet,vi.骤然跌落,,,,,
 plunder,vt./vi.抢劫，掠夺,,,,,
 plunge,v./n.投入，插入；跳水,,,,,
 plus,prep./n.加，加号 a.正的,,,,,
 pointed,a.尖锐的；率直的,,,,,
 pointless,a.无意义的，无目标的,,,,,
 poise,v.平衡，保持平衡 n.泰然自若，自信,,,,,
 poke,v./n.拨；戳,,,,,
 polar,a.南(北)极的；极端相反的,,,,,
 pole,n.极,,,,,
 policy,n.政策，保险单,,,,,
 polish,v.磨光，擦光；润饰，使优美 n.擦光剂,,,,,
 politic,a.精明的；明智的,,,,,
 pollinate,vt.授以花粉,,,,,
 pompous,a.自负的，夸大的,,,,,
 ponder,v.深思，考虑,,,,,
 ponderous,a.沉重的，笨重的；(文章)冗长的,,,,,
 porcelain,n.瓷器,,,,,
 porch,n.门廊，走廊,,,,,
 pore,n.毛孔 vi.钻研,,,,,
 porous,a.多孔的，能渗透的,,,,,
 port,n.港口，舱门，舱口；(船、飞机)左舷,,,,,
 portable,a.手提式的，便携式的,,,,,
 portfolio,n.公事包；文件夹；大臣及部长职位,,,,,
 portion,n.一部分，一份，一客,,,,,
 portray,vt.描绘；描述,,,,,
 pose,v./n.摆姿势；提出；姿势,,,,,
 positive,a.确定的；确信的，实际的；正的；阳性的,,,,,
 possession,n.所有，拥有；财产,,,,,
 postage,n.邮费，邮资,,,,,
 poster,n.招贴画，广告；广告画,,,,,
 posterity,n.后裔，子孙，后代,,,,,
 postgraduate,a.大学毕业后的，研究院的 n.研究生,,,,,
 posthumous,a.遗腹的；父亡后出生的；死后的；身后的,,,,,
 postmortem,n./a.，验尸，尸体解剖；事后的，死后的,,,,,
 postpone,vt.推迟；延缓,,,,,
 postscript,n.信件中附笔，附言,,,,,
 posture,n.姿势，姿态；态度,,,,,
 potent,a.有力的，有效的,,,,,
 potential,a.潜在的; 可能的 n.潜能；潜力,,,,,
 potion,n.(药等的)一服；一剂,,,,,
 pottery,n.陶器，陶器制造厂,,,,,
 poultry,n.家禽；家禽肉,,,,,
 pounce,vi.突然袭击；抓住 n.突袭，猛扑,,,,,
 pour,"vt./vi.(液体)倒,注,灌；流入，流出",,,,,
 poverty,n.贫困，贫穷,,,,,
 practicable,a.可实行的；能用的，可行的,,,,,
 practical,a.实行的；注重实际的，实用的,,,,,
 practically,ad.实践地；几乎,,,,,
 practitioner,n.实践者，从事者；(医生或律师等)开业者,,,,,
 pragmatic,a.重实效的，实际的,,,,,
 preach,vt./vi.传教；讲道；劝诫；鼓吹,,,,,
 precarious,a.不稳定的，不安全的,,,,,
 precaution,n.预防,,,,,
 precedence,n.在前，优先,,,,,
 precedent,n.先例，前例,,,,,
 preceding,a.在前的，在先的,,,,,
 precious,a.宝贵的，珍贵的,,,,,
 precipice,n.悬崖，峭壁,,,,,
 precipitate,vt.猛然抛下；突然发生；加速 n.沉淀物,,,,,
